noc,0
12,0.27958326932228017
14,0.27958326932228017
15,0.13932676935327176
16,0.27958326932228017
112,0.2544696184034383
113,0.18755518522790426
114,0.13932676935327176
121,0.31047114258598824
122,0.31047114258598824
124,0.2815598422107102
125,0.13932676935327176
131,0.181611003791777
132,0.16301668222810695
211,0.06053776591018347
212,0.6153923783843234
213,0.16313500337872683
311,0.041469083901030275
414,0.48202301794718827
421,0.25061667486447287
422,0.18755518522790426
423,0.31047114258598824
431,0.15738980571340505
432,0.006287017018173667
512,0.15171253797525422
513,0.284413450038881
601,0.2544696184034383
621,0.42870455310786737
651,0.3237136752360737
711,0.42870455310786737
712,0.42870455310786737
714,0.37343985899514776
731,0.42870455310786737
822,0.4954779829654784
823,0.5312514135375098
911,0.13932676935327176
912,0.16925734820031293
1111,0.31047114258598824
1112,0.1678978948849849
1113,0.16313500337872683
1114,0.1678978948849849
1121,0.31047114258598824
1122,0.2459489761490748
1123,0.285777471387795
1211,0.3574529771706647
1212,0.3574529771706647
1213,0.3845412507404608
1214,0.16301668222810695
1215,0.13932676935327176
1221,0.5358198434460166
1222,0.30566837546782766
1223,0.4057671933506948
1224,0.37343985899514776
1225,0.35302462156754294
1226,0.3237136752360737
1227,0.33977955266455745
1228,0.2746458938112056
1241,0.5358198434460166
1242,0.2702295718226359
1251,0.6685285190216804
1252,0.586991342392677
1253,0.43107522196830433
1254,0.12922652684704428
1312,0.3334252720542637
1313,0.3574529771706647
1314,0.38748695718947584
1315,0.31047114258598824
1411,0.2970437175653406
1414,0.29319096255591004
1415,0.32277660074344666
1422,0.4699021657182302
1423,0.3298936737499649
1431,0.4699021657182302
1432,0.5484895568401433
1434,0.4699021657182302
1435,0.2746458938112056
1451,0.4699021657182302
1452,0.4057671933506948
1454,0.3349908284686415
1511,0.5428107335369553
1512,0.3939830700575405
1513,0.277565240955728
1523,0.17629252011208488
1524,0.37343985899514776
1525,0.05130278990605031
1526,0.10032686872587845
2111,0.2950588550877942
2112,0.16956448567605756
2113,0.5264204870928353
2114,0.12009200514612416
2121,0.16925734820031293
2122,0.19273067475076192
2123,0.3981359729683977
2131,0.21720080827950974
2132,0.12541345089921327
2133,0.1297609951618474
2134,0.305469623543658
2142,0.250821352069548
2143,0.17176513059205625
2144,0.17176513059205625
2145,0.305469623543658
2146,0.1548574915081669
2147,0.1603814405557855
2148,0.12356063537329609
2151,0.1727409496920342
2152,0.15085713362064093
2153,0.3574529771706647
2154,0.10958736887953366
2161,0.28982294490979604
2171,0.1678978948849849
2172,0.1678978948849849
2173,0.1524467154848195
2174,0.17460452751647643
2175,0.24268646191239795
2211,0.3515882183244234
2212,0.28428496629034056
2221,0.5264204870928353
2222,0.4006651638629153
2224,0.5312514135375098
2225,0.36870901846357196
2231,0.3526384336592096
2232,0.2488951151505952
2233,0.16925734820031293
2234,0.1459085052522415
2241,0.12922652684704428
2242,0.1043123503141453
2243,0.4699426223900557
2244,0.181611003791777
2251,0.17629252011208488
2252,0.32917866893323544
2253,0.15613243789942874
2254,0.12922652684704428
2255,0.12922652684704428
2261,0.17629252011208488
2262,0.8503760617542311
2263,0.158679446648684
2264,0.42870455310786737
2272,0.25560049580629124
2273,0.2494386167211671
2274,0.5312514135375098
2275,0.2574289450291685
2282,0.16593529381332087
2283,0.1678978948849849
3011,0.1663578855475441
3111,0.0012611464968152865
3112,0.661895499971073
3113,0.1204312837613567
3114,0.7600617384497647
3121,0.5112556467314341
3122,0.13932676935327176
3124,0.5395731213672942
3125,0.7600617384497647
3131,0.09553967008565423
3132,0.09553967008565423
3141,0.13932676935327176
3142,0.42870455310786737
3143,0.3574529771706647
3144,0.3574529771706647
3211,0.5091293924051429
3212,0.4569015207119445
3213,0.13932676935327176
3214,0.0012611464968152865
3215,0.7032694401062485
3216,0.49299371086570276
3217,0.20778438649450853
3219,0.7600617384497647
3221,0.1204312837613567
3222,0.6147771347551314
3223,0.4569015207119445
3231,0.43435744276865335
3232,0.7600617384497647
3233,0.0012611464968152865
3236,0.15223265647252293
3237,0.27561656820669994
3411,0.2077329083809434
3413,0.41427080470088257
3414,0.46071214380492004
4011,0.2488951151505952
4012,0.15613243789942874
4021,0.2488951151505952
4031,0.23852821372395666
4032,0.23852821372395666
4033,0.4093716969909373
4111,0.47717938509855373
4151,0.2815598422107102
4152,0.31047114258598824
4153,0.13932676935327176
4154,0.4227942062723696
4155,0.181611003791777
4156,0.4093716969909373
4161,0.2574289450291685
4162,0.4187462465172318
4163,0.25061667486447287
4164,0.47717938509855373
4166,0.19804005752786508
4167,0.24268646191239795
4168,0.4556680740951985
4211,0.2702295718226359
4212,0.3574529771706647
4214,0.14596029755458628
4216,0.04458042187776184
4311,0.15738980571340505
4312,0.006287017018173667
4411,0.12393537740116636
4412,0.07987411930360952
4413,0.22586803225262764
4421,0.5728786646263191
4423,0.42870455310786737
5111,0.16416943432105868
5112,0.2488951151505952
5113,0.3845412507404608
5121,0.3400016568943131
5122,0.27563446889132776
5123,0.4738373988945908
5125,0.20778438649450853
5131,0.4227942062723696
5132,0.4227942062723696
5133,0.19857465140020425
5134,0.19843404216855917
5135,0.1995368769501503
5136,0.39975342968486044
5211,0.4699021657182302
5212,0.23970775948488734
5221,0.43107522196830433
5222,0.4692603766579569
5223,0.12523971801786327
5224,0.12922652684704428
5225,0.16313500337872683
5226,0.2129267062628346
5227,0.2970437175653406
5231,0.27345926321585784
5232,0.40470952031340807
5242,0.41155791736080394
5243,0.2391982249567126
5244,0.22586803225262764
5245,0.4699426223900557
5251,0.4868905141410699
5252,0.23512573492655037
5253,0.4468792806255341
5254,0.2129267062628346
6211,0.3000786757268669
6222,0.42870455310786737
6231,0.35465499063398426
6235,0.2713519781950133
6311,0.08956204085832789
6312,0.43484412321454113
6313,0.32277660074344666
6314,0.32597558653440883
6315,0.43484412321454113
6316,0.32597558653440883
6331,0.3939830700575405
6332,0.3349908284686415
6341,0.34299699810557793
6342,0.21368080245340365
6343,0.44952536867570947
6344,0.22586803225262764
6345,0.3426905775372687
6346,0.49527362276209563
6411,0.2503411612695395
6421,0.17122329668666092
6511,0.46579385344804575
6512,0.04458042187776184
6513,0.2450994778712812
6521,0.17122329668666092
6522,0.3136515956930853
6524,0.3349908284686415
6525,0.2077329083809434
6531,0.156666612991068
6532,0.24498957301906912
6533,0.4699021657182302
6541,0.24498957301906912
6551,0.32277660074344666
6552,0.32277660074344666
6561,0.277565240955728
6562,0.024936848956664828
6563,0.2129267062628346
6564,0.32597558653440883
6611,0.20686137700812188
6621,0.5091293924051429
6623,0.274058957806356
6711,0.277565240955728
6721,0.29542459060223875
6732,0.18911838799963712
6733,0.4574327887181176
6741,0.4574327887181176
6742,0.16230587128234203
7201,0.42870455310786737
7202,0.42870455310786737
7203,0.42870455310786737
7204,0.42870455310786737
7205,0.42870455310786737
7231,0.3843834445237302
7232,0.3760333893710946
7233,0.22586803225262764
7234,0.3426905775372687
7235,0.4574327887181176
7236,0.2196546382659387
7237,0.5764921408689456
7241,0.12704062244159292
7242,0.12704062244159292
7243,0.12704062244159292
7244,0.13005120035803688
7245,0.46071214380492004
7246,0.041469083901030275
7247,0.06900313156898942
7251,0.38284139308003284
7253,0.12678400352713956
7272,0.1969978081177507
7281,0.5764921408689456
7282,0.5764921408689456
7283,0.2196546382659387
7284,0.2196546382659387
7291,0.41427080470088257
7292,0.5717557009074375
7293,0.517002521164918
7295,0.4000505167719132
7301,0.42870455310786737
7302,0.42870455310786737
7303,0.2574289450291685
7304,0.2574289450291685
7305,0.5298903601575146
7311,0.16925734820031293
7313,0.0012611464968152865
7314,0.2196546382659387
7315,0.16925734820031293
7316,0.3843834445237302
7318,0.42870455310786737
7321,0.1459085052522415
7322,0.5710035739386434
7331,0.0277309693066275
7332,0.4868905141410699
7334,0.5850691201682008
7335,0.2702337562602495
7361,0.49147047968282925
7362,0.2574289450291685
7371,0.517002521164918
7372,0.2196546382659387
7373,0.2196546382659387
7381,0.22586803225262764
7384,0.46071214380492004
7441,0.27561656820669994
7442,0.6306354079172048
7444,0.661895499971073
7451,0.5428107335369553
7452,0.5764921408689456
7511,0.41427080470088257
7512,0.3939830700575405
