0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.030303030303030387e-02
3.030303030303030387e-02
6.060606060606060774e-02
6.060606060606060774e-02
2.121212121212121271e-01
2.121212121212121271e-01
2.424242424242424310e-01
2.424242424242424310e-01
6.666666666666666297e-01
6.666666666666666297e-01
1.000000000000000000e+00
